row_idx,time_s,Shoulder_world_roll_deg,Shoulder_world_pitch_deg,Shoulder_world_yaw_deg,Elbow_world_roll_deg,Elbow_world_pitch_deg,Elbow_world_yaw_deg,Wrist_world_roll_deg,Wrist_world_pitch_deg,Wrist_world_yaw_deg,Shoulder_world_from_intrinsic_roll_deg,Shoulder_world_from_intrinsic_pitch_deg,Shoulder_world_from_intrinsic_yaw_deg,Elbow_world_from_intrinsic_roll_deg,Elbow_world_from_intrinsic_pitch_deg,Elbow_world_from_intrinsic_yaw_deg,Wrist_world_from_intrinsic_roll_deg,Wrist_world_from_intrinsic_pitch_deg,Wrist_world_from_intrinsic_yaw_deg
346,24.034206,0.3977,-6.2681,87.6311,-8.1527,-3.8048,93.0164,-20.7807,-13.8457,100.0312,-4.7058,-3.9935,87.8234,-2.0823,-3.4440,93.0763,1.9986,7.1749,99.7260
347,24.093149,0.3983,-6.2716,87.7182,-8.2065,-3.8086,92.9927,-20.8149,-13.8813,100.0412,-4.7111,-3.9982,87.9107,-2.1369,-3.4510,93.0551,2.0165,7.2201,99.7332
348,24.155502,0.3954,-6.2716,87.8963,-8.1844,-3.8096,93.0341,-20.9276,-13.8493,100.2359,-4.7146,-4.0042,88.0886,-2.1125,-3.4520,93.0953,2.0938,7.2319,99.9302
349,24.224276,0.4070,-6.2688,88.2604,-7.9519,-3.7540,93.3246,-21.0431,-13.8133,100.5966,-4.7201,-4.0340,88.4532,-1.8683,-3.3908,93.3760,2.1410,7.2435,100.2861
350,24.271454,0.3994,-6.2428,88.5733,-7.7662,-3.7819,93.4872,-21.0122,-13.7810,100.9290,-4.7002,-4.0434,88.7644,-1.6715,-3.4110,93.5279,2.0547,7.2081,100.6051
351,24.317725,0.3712,-6.2467,88.8737,-7.8455,-3.8470,93.3400,-21.2047,-13.7387,101.2692,-4.7087,-4.0299,89.0632,-1.7540,-3.4757,93.3818,2.1812,7.2411,100.9474
352,24.366497,0.3522,-6.2523,89.1624,-7.8599,-3.9029,93.4516,-21.2233,-13.7175,101.5372,-4.7193,-4.0250,89.3509,-1.7577,-3.5374,93.4904,2.1510,7.2326,101.2068
353,24.411572,0.2733,-6.2428,89.4049,-7.8672,-3.8006,94.1467,-21.1627,-13.6718,101.7944,-4.7103,-3.9589,89.5881,-1.7343,-3.4657,94.1872,2.0566,7.1741,101.4542
354,24.465001,0.2733,-6.2428,89.4049,-7.8672,-3.8006,94.1467,-21.1627,-13.6718,101.7944,-4.7103,-3.9589,89.5881,-1.7343,-3.4657,94.1872,2.0566,7.1741,101.4542
355,24.508543,-0.1327,-6.2569,89.5725,-6.8551,-3.5596,95.1074,-20.8830,-13.6443,101.9882,-4.7032,-3.5617,89.7309,-0.6898,-3.1882,95.1093,1.7623,7.0557,101.6246
356,24.571572,-1.4226,-6.3086,89.9004,-6.7568,-3.6212,94.5947,-18.8535,-13.5682,102.2181,-4.6839,-2.2894,89.9797,-0.6148,-3.2195,94.5919,-0.1719,6.2861,101.7376
357,24.619051,-1.4226,-6.3086,89.9004,-6.7568,-3.6212,94.5947,-18.8535,-13.5682,102.2181,-4.6839,-2.2894,89.9797,-0.6148,-3.2195,94.5919,-0.1719,6.2861,101.7376
358,24.666682,-2.5223,-6.3310,89.9450,-5.9736,-3.9388,93.1536,-17.7983,-13.5423,102.2873,-4.6421,-1.1945,89.9566,0.1122,-3.4124,93.1082,-1.1704,5.8963,101.7561
359,24.729924,-3.9637,-6.3490,90.1447,-6.1088,-3.6453,93.9384,-15.5858,-13.5431,102.2456,-4.5811,0.2331,90.0679,-0.0022,-3.1641,93.9094,-3.2419,5.1238,101.6295
360,24.795805,-5.0472,-6.3273,90.2899,-6.8057,-3.3425,95.6411,-15.3379,-13.4440,102.5157,-4.5014,1.3046,90.1489,-0.6285,-2.9917,95.6493,-3.4950,4.9507,101.8934
361,24.862580,-5.3980,-6.3332,90.3805,-6.9316,-3.2939,96.0701,-14.9632,-13.4727,102.4993,-4.4897,1.6501,90.2184,-0.7348,-2.9724,96.0842,-3.8536,4.8458,101.8629
362,24.925771,-5.2114,-6.3237,90.4493,-6.9942,-3.2915,96.1295,-15.1206,-13.4402,102.6654,-4.4921,1.4602,90.2984,-0.7942,-2.9777,96.1462,-3.7284,4.8741,102.0312
363,25.005682,-5.2884,-6.3212,90.5806,-7.0220,-3.2873,96.2444,-14.9607,-13.4359,102.7623,-4.4882,1.5304,90.4251,-0.8161,-2.9808,96.2620,-3.8969,4.8164,102.1203
364,25.102357,-5.2754,-6.3131,90.7519,-7.0069,-3.2795,96.4262,-15.1220,-13.4085,102.9863,-4.4848,1.5087,90.5972,-0.7920,-2.9800,96.4426,-3.7816,4.8525,102.3438
365,25.181338,-5.3766,-6.3170,90.8746,-7.1229,-3.2889,96.5273,-15.1425,-13.4158,103.0886,-4.4859,1.6038,90.7135,-0.9016,-3.0030,96.5478,-3.7859,4.8689,102.4417
366,25.245649,-5.2782,-6.3306,90.7785,-7.1235,-3.2288,96.7443,-14.9205,-13.3949,103.1062,-4.5027,1.5112,90.6227,-0.8953,-2.9532,96.7670,-3.9905,4.7720,102.4549
367,25.304001,-5.2520,-6.3323,90.7673,-7.0657,-3.2676,96.5421,-15.1994,-13.4013,103.1601,-4.5056,1.4857,90.6131,-0.8453,-2.9781,96.5612,-3.7420,4.8768,102.5141
368,25.386365,-5.4039,-6.3009,90.9155,-7.1099,-3.2361,96.7180,-15.0793,-13.3793,103.2224,-4.4692,1.6281,90.7534,-0.8826,-2.9581,96.7397,-3.8597,4.8158,102.5731
369,25.446066,-5.3547,-6.3286,90.8177,-7.1423,-3.2670,96.5977,-15.2686,-13.4027,103.2423,-4.4974,1.5853,90.6573,-0.9190,-2.9859,96.6198,-3.6944,4.9044,102.5947
370,25.511534,-5.3538,-6.2971,90.9875,-7.1389,-3.2549,96.7221,-15.1177,-13.4045,103.2774,-4.4699,1.5745,90.8284,-0.9098,-2.9793,96.7441,-3.8438,4.8542,102.6239
