row_idx,time_s,Shoulder_world_roll_deg,Shoulder_world_pitch_deg,Shoulder_world_yaw_deg,Elbow_world_roll_deg,Elbow_world_pitch_deg,Elbow_world_yaw_deg,Wrist_world_roll_deg,Wrist_world_pitch_deg,Wrist_world_yaw_deg,Shoulder_world_from_intrinsic_roll_deg,Shoulder_world_from_intrinsic_pitch_deg,Shoulder_world_from_intrinsic_yaw_deg,Elbow_world_from_intrinsic_roll_deg,Elbow_world_from_intrinsic_pitch_deg,Elbow_world_from_intrinsic_yaw_deg,Wrist_world_from_intrinsic_roll_deg,Wrist_world_from_intrinsic_pitch_deg,Wrist_world_from_intrinsic_yaw_deg
252,17.075692,-0.1007,-77.5548,35.7013,137.5003,-85.8166,-128.6321,171.1369,80.9646,166.4651,-0.1004,-77.5548,35.7010,137.4989,-85.8166,-128.6307,171.1364,80.9645,166.4647
253,17.154954,0.1269,-77.4768,33.7331,134.9126,-85.8606,-127.8399,171.3619,80.7401,164.9928,0.1266,-77.4768,33.7333,134.9130,-85.8606,-127.8403,171.3618,80.7401,164.9926
254,17.219285,0.0373,-77.4022,32.5455,133.8699,-85.9806,-128.1821,171.2371,80.5473,163.6031,0.0374,-77.4022,32.5454,133.8700,-85.9806,-128.1822,171.2370,80.5473,163.6030
255,17.316450,0.0194,-77.3133,30.6760,131.6512,-86.0676,-127.6460,171.6388,80.2663,162.1115,0.0195,-77.3133,30.6759,131.6508,-86.0676,-127.6456,171.6387,80.2663,162.1114
256,17.441358,-0.4290,-77.2874,29.6541,131.0582,-86.1591,-128.4929,171.4777,80.0811,160.4672,-0.4291,-77.2874,29.6543,131.0589,-86.1592,-128.4937,171.4781,80.0811,160.4676
257,17.522233,-0.5359,-77.2874,28.9345,131.8030,-86.2706,-130.1243,172.1660,80.0076,160.3414,-0.5356,-77.2874,28.9342,131.8015,-86.2706,-130.1227,172.1659,80.0075,160.3413
258,17.605498,-0.7193,-77.2557,27.6928,130.6959,-86.3670,-130.6588,172.7076,79.8722,159.5512,-0.7192,-77.2557,27.6927,130.6959,-86.3670,-130.6588,172.7075,79.8722,159.5510
259,17.694486,-1.2165,-77.1313,24.9874,127.7688,-86.5984,-131.0552,173.0879,79.4555,156.9569,-1.2166,-77.1313,24.9875,127.7684,-86.5985,-131.0549,173.0878,79.4554,156.9569
260,17.806700,-1.6468,-77.0374,23.0345,124.9612,-86.7474,-130.2736,173.8010,79.1567,155.1926,-1.6468,-77.0374,23.0345,124.9620,-86.7474,-130.2743,173.8008,79.1567,155.1925
261,17.868802,-0.1364,-77.0063,20.2701,120.2079,-86.4655,-126.7618,178.5366,79.0411,158.4868,-0.1362,-77.0063,20.2699,120.2069,-86.4656,-126.7609,178.5370,79.0410,158.4872
262,17.953261,-1.0579,-76.9546,20.0067,119.6889,-86.6347,-127.7856,176.0796,78.8555,154.8869,-1.0579,-76.9546,20.0066,119.6887,-86.6347,-127.7855,176.0795,78.8555,154.8868
263,18.030334,-1.4088,-76.8983,18.4855,119.8539,-86.9512,-129.4196,173.9489,78.5837,151.0355,-1.4088,-76.8983,18.4854,119.8533,-86.9512,-129.4190,173.9490,78.5837,151.0355
264,18.126354,-1.7737,-76.8397,17.6393,118.4738,-87.0107,-129.4197,177.5202,78.4428,153.2956,-1.7739,-76.8397,17.6395,118.4756,-87.0107,-129.4214,177.5202,78.4429,153.2955
265,18.221834,-2.1457,-76.8484,17.7450,115.8283,-86.7392,-126.6814,175.4633,78.4102,150.8587,-2.1459,-76.8484,17.7451,115.8295,-86.7392,-126.6826,175.4629,78.4103,150.8582
266,18.316393,-2.4255,-76.7861,17.2339,114.1502,-86.7959,-125.6477,175.8048,78.2867,150.3844,-2.4252,-76.7861,17.2336,114.1490,-86.7958,-125.6465,175.8042,78.2867,150.3839
267,18.413416,-2.4275,-76.7970,16.9607,115.4745,-86.8842,-127.2875,176.2802,78.2429,150.5853,-2.4273,-76.7970,16.9606,115.4747,-86.8841,-127.2877,176.2802,78.2429,150.5854
268,18.509381,-2.2605,-76.8173,16.7948,115.5271,-86.8418,-127.4404,175.9018,78.2621,150.2183,-2.2605,-76.8173,16.7949,115.5274,-86.8417,-127.4407,175.9019,78.2622,150.2183
269,18.572655,-2.0057,-76.8172,16.5272,115.6776,-86.8253,-127.4349,176.1976,78.2501,150.5481,-2.0059,-76.8172,16.5273,115.6779,-86.8253,-127.4353,176.1977,78.2502,150.5480
270,18.636086,-2.0241,-76.8351,16.5739,115.1684,-86.7199,-126.8845,176.2745,78.2818,150.5785,-2.0242,-76.8351,16.5741,115.1687,-86.7199,-126.8848,176.2743,78.2818,150.5783
271,18.716397,-2.4354,-76.8295,16.7160,115.6733,-86.8050,-127.6580,175.6758,78.2375,149.8122,-2.4356,-76.8295,16.7162,115.6739,-86.8051,-127.6586,175.6761,78.2375,149.8124
272,18.781061,-1.9861,-76.8300,16.2337,116.1700,-86.8567,-128.2983,175.9207,78.2344,150.0240,-1.9860,-76.8299,16.2336,116.1694,-86.8568,-128.2978,175.9212,78.2343,150.0244
273,18.859247,-2.2013,-76.8332,16.3148,115.4621,-86.7744,-127.5564,176.3747,78.2343,150.3757,-2.2012,-76.8331,16.3146,115.4613,-86.7744,-127.5555,176.3747,78.2343,150.3757
274,18.923301,-2.0808,-76.8174,16.0915,115.7296,-86.8276,-128.0430,176.3745,78.2036,150.2644,-2.0809,-76.8175,16.0916,115.7309,-86.8276,-128.0443,176.3743,78.2037,150.2643
275,18.962587,-2.1480,-76.8211,16.0859,115.6184,-86.8088,-127.9535,176.5805,78.1992,150.4100,-2.1478,-76.8212,16.0857,115.6184,-86.8088,-127.9535,176.5802,78.1992,150.4097
276,19.010685,-2.2720,-76.8175,16.1722,115.3228,-86.7793,-127.6319,176.1881,78.1884,149.9708,-2.2718,-76.8175,16.1721,115.3216,-86.7793,-127.6307,176.1879,78.1883,149.9707
277,19.055539,-2.2379,-76.8145,16.0242,113.4095,-86.5067,-125.9531,176.5452,78.1755,150.2344,-2.2377,-76.8145,16.0240,113.4087,-86.5067,-125.9522,176.5447,78.1755,150.2340
278,19.086593,-2.2379,-76.8145,16.0242,113.4095,-86.5067,-125.9531,176.5452,78.1755,150.2344,-2.2377,-76.8145,16.0240,113.4087,-86.5067,-125.9522,176.5447,78.1755,150.2340
279,19.151087,0.9743,-76.8198,12.5140,108.6533,-85.2011,-122.2252,-148.9697,75.9965,-173.3354,0.9744,-76.8198,12.5138,108.6534,-85.2011,-122.2254,-148.9698,75.9965,-173.3355
280,19.216957,-0.9721,-76.8183,14.4156,109.7796,-85.5748,-122.9508,-129.0070,78.8043,-153.9766,-0.9721,-76.8183,14.4156,109.7794,-85.5748,-122.9506,-129.0070,78.8043,-153.9765
281,19.291296,-1.1284,-76.8098,14.5432,108.8196,-85.3680,-122.1010,-118.6202,79.4947,-144.1981,-1.1286,-76.8098,14.5434,108.8198,-85.3681,-122.1013,-118.6197,79.4946,-144.1976
282,19.375826,-0.4933,-76.7985,13.8810,109.2624,-85.4833,-122.1080,-65.9953,75.7918,-93.4954,-0.4931,-76.7985,13.8808,109.2611,-85.4833,-122.1066,-65.9956,75.7918,-93.4956
283,19.486624,-1.3497,-76.7770,14.7668,107.5079,-85.2403,-119.8822,-30.0537,66.0595,-57.7846,-1.3496,-76.7769,14.7667,107.5075,-85.2403,-119.8817,-30.0538,66.0595,-57.7846
284,19.565792,0.4186,-76.7866,13.1432,111.1862,-86.1074,-124.7590,-19.7341,53.4475,-43.4486,0.4188,-76.7866,13.1430,111.1856,-86.1074,-124.7584,-19.7341,53.4475,-43.4487
285,19.662277,-1.3039,-76.7825,14.7348,109.7086,-85.7772,-122.7118,-9.2857,28.5976,-21.6371,-1.3038,-76.7825,14.7346,109.7080,-85.7772,-122.7113,-9.2857,28.5976,-21.6371
286,19.771225,-0.1838,-76.7749,13.4097,108.0779,-85.2142,-121.5305,-9.7993,5.9770,-16.8945,-0.1838,-76.7749,13.4097,108.0774,-85.2142,-121.5300,-9.7993,5.9771,-16.8945
287,19.850839,-1.0020,-76.7825,14.1270,106.6323,-84.5759,-120.1457,-10.5495,-3.8830,-14.4825,-1.0021,-76.7825,14.1272,106.6329,-84.5759,-120.1462,-10.5495,-3.8830,-14.4824
288,19.957114,-1.0738,-76.7480,14.2431,106.9570,-84.6770,-120.0587,-10.9392,-11.2762,-22.9253,-1.0739,-76.7480,14.2432,106.9571,-84.6770,-120.0587,-10.9392,-11.2762,-22.9252
289,20.050883,-0.1529,-76.7387,13.3508,109.8018,-85.4718,-123.1521,-10.6879,-10.9899,-24.0557,-0.1531,-76.7387,13.3510,109.8027,-85.4718,-123.1529,-10.6880,-10.9900,-24.0556
290,20.122473,-0.8993,-76.7310,14.1474,109.4845,-85.3663,-122.6654,-9.7030,-10.5014,-26.2001,-0.8991,-76.7310,14.1472,109.4846,-85.3663,-122.6655,-9.7029,-10.5014,-26.2001
291,20.186978,-0.8290,-76.7292,14.1110,108.4213,-85.0042,-121.8253,-9.1312,-9.2683,-27.0205,-0.8291,-76.7292,14.1110,108.4213,-85.0042,-121.8253,-9.1311,-9.2683,-27.0206
292,20.293508,0.1997,-76.7325,13.0881,109.3627,-85.3350,-122.5336,-8.9197,-9.5313,-27.6339,0.1996,-76.7325,13.0882,109.3624,-85.3350,-122.5333,-8.9198,-9.5313,-27.6339
293,20.384037,-1.1674,-76.7500,14.4445,111.1870,-85.9164,-124.3278,-6.4594,-10.2485,-25.5165,-1.1675,-76.7501,14.4446,111.1874,-85.9164,-124.3282,-6.4595,-10.2485,-25.5165
294,20.481316,-2.7066,-76.7353,16.0486,111.5492,-86.0538,-123.5038,-1.2515,-10.2073,-25.9783,-2.7067,-76.7353,16.0488,111.5496,-86.0537,-123.5043,-1.2515,-10.2073,-25.9783
295,20.554278,-1.7704,-76.7346,15.1140,114.6263,-86.5377,-127.1060,-2.1155,-10.2525,-26.0931,-1.7705,-76.7346,15.1141,114.6256,-86.5377,-127.1053,-2.1155,-10.2525,-26.0930
296,20.617393,-2.0795,-76.7304,15.3886,115.4716,-86.6358,-127.9814,-1.9204,-10.2456,-26.1572,-2.0796,-76.7304,15.3887,115.4711,-86.6359,-127.9809,-1.9205,-10.2456,-26.1572
297,20.679437,19.7080,-75.7941,-6.0823,160.7042,-87.6934,-167.8052,-3.6956,-10.2833,-25.8031,19.7082,-75.7941,-6.0825,160.7024,-87.6933,-167.8034,-3.6955,-10.2833,-25.8031
298,20.726282,19.6475,-75.8428,-5.6692,152.8792,-87.0023,-161.9252,-4.7756,-10.3372,-25.5242,19.6477,-75.8428,-5.6694,152.8786,-87.0023,-161.9246,-4.7756,-10.3372,-25.5241
299,20.790063,21.0536,-75.6770,-7.0574,172.0266,-85.9455,175.8482,-5.0287,-10.3535,-25.4470,21.0534,-75.6769,-7.0572,172.0267,-85.9455,175.8481,-5.0287,-10.3535,-25.4469
300,20.855188,19.8084,-75.8067,-5.8064,155.5552,-82.9303,-167.6471,-5.3490,-10.3736,-25.3850,19.8086,-75.8067,-5.8066,155.5546,-82.9303,-167.6465,-5.3490,-10.3736,-25.3851
301,20.955831,6.4549,-76.6107,7.3301,-164.0775,-70.7048,151.1719,-3.3642,-10.3826,-25.8977,6.4551,-76.6107,7.3299,-164.0777,-70.7048,151.1721,-3.3642,-10.3825,-25.8977
302,21.012054,-2.2473,-76.6873,15.7815,-167.4204,-45.6348,165.5415,-2.4322,-10.3878,-26.1040,-2.2474,-76.6872,15.7817,-167.4202,-45.6348,165.5414,-2.4323,-10.3879,-26.1040
303,21.078026,-1.4322,-76.6995,14.7600,-166.1477,-33.9297,170.0194,-2.1210,-10.3825,-26.0880,-1.4321,-76.6995,14.7599,-166.1477,-33.9297,170.0194,-2.1210,-10.3825,-26.0880
304,21.155604,-2.7448,-76.6800,16.0141,-172.2225,-16.3149,178.4550,-2.1508,-10.3684,-26.0334,-2.7449,-76.6800,16.0142,-172.2225,-16.3149,178.4550,-2.1509,-10.3684,-26.0333
305,21.229926,2.6611,-76.6291,10.7787,-174.7985,-3.7424,-179.9983,-2.4882,-10.3861,-26.0847,2.6611,-76.6291,10.7787,-174.7985,-3.7424,-179.9983,-2.4882,-10.3861,-26.0847
306,21.334341,10.8652,-76.3487,2.6304,-177.4256,3.0523,178.1965,-4.4927,-10.4264,-25.7538,10.8653,-76.3487,2.6303,-177.4256,3.0523,178.1965,-4.4927,-10.4265,-25.7539
307,21.420878,15.5696,-76.0915,-2.1721,-178.6284,5.0474,168.5740,-5.8541,-10.4005,-25.4628,15.5694,-76.0915,-2.1719,-178.6284,5.0475,168.5739,-5.8541,-10.4005,-25.4629
308,21.485718,16.1026,-76.0539,-2.7069,-178.9183,4.6895,166.8465,-6.0386,-10.3855,-25.4368,16.1025,-76.0539,-2.7068,-178.9183,4.6895,166.8466,-6.0386,-10.3855,-25.4367
309,21.548132,17.2493,-75.9602,-3.7900,-178.7571,4.5457,166.0215,-6.2134,-10.3710,-25.4374,17.2493,-75.9602,-3.7900,-178.7571,4.5457,166.0215,-6.2133,-10.3710,-25.4375
310,21.613320,18.5321,-75.8103,-4.8075,-178.7381,4.2776,165.5433,-6.3575,-10.3572,-25.3178,18.5319,-75.8102,-4.8074,-178.7380,4.2776,165.5433,-6.3575,-10.3572,-25.3177
311,21.676151,19.0669,-75.7866,-5.3184,-178.7008,4.4250,164.9321,-6.2799,-10.3443,-25.3209,19.0670,-75.7866,-5.3185,-178.7008,4.4251,164.9320,-6.2799,-10.3443,-25.3210
312,21.730588,18.6058,-75.8435,-4.9101,-178.3939,4.6844,164.5142,-6.3302,-10.3487,-25.3391,18.6060,-75.8435,-4.9103,-178.3940,4.6844,164.5141,-6.3301,-10.3487,-25.3392
313,21.783879,10.2229,-76.3691,3.4334,-179.6310,5.0117,168.0873,-4.7131,-10.3538,-25.7331,10.2228,-76.3691,3.4335,-179.6310,5.0117,168.0873,-4.7130,-10.3539,-25.7332
314,21.832282,-3.7530,-76.6230,16.8847,177.6877,5.1588,170.8755,-2.5102,-10.3847,-26.0576,-3.7529,-76.6230,16.8846,177.6876,5.1588,170.8755,-2.5102,-10.3847,-26.0575
315,21.896166,-2.3386,-76.6104,15.6376,-179.6435,5.4264,166.0502,-1.6808,-10.3633,-26.1359,-2.3387,-76.6105,15.6378,-179.6435,5.4264,166.0502,-1.6808,-10.3633,-26.1359
316,21.959513,-2.1930,-76.6201,15.4412,177.7405,5.2812,171.3991,-1.9232,-10.3667,-26.1636,-2.1928,-76.6200,15.4411,177.7405,5.2812,171.3990,-1.9232,-10.3667,-26.1637
317,22.055406,10.7587,-76.4694,3.4894,-179.5935,5.2906,168.4478,-2.0859,-10.3670,-26.1660,10.7589,-76.4694,3.4892,-179.5935,5.2906,168.4478,-2.0858,-10.3670,-26.1661
318,22.150056,9.9017,-77.8696,4.4109,-178.4822,5.4589,165.1856,-3.1012,-10.3603,-26.0193,9.9015,-77.8697,4.4111,-178.4821,5.4589,165.1857,-3.1012,-10.3603,-26.0192
319,22.247824,27.9700,-87.7112,-14.3305,179.3696,5.3039,168.2175,-2.7907,-10.3182,-26.1158,27.9694,-87.7112,-14.3298,179.3696,5.3039,168.2176,-2.7907,-10.3183,-26.1158
320,22.310576,-144.4271,-76.7463,159.0968,177.9597,5.2860,170.2812,-1.9987,-10.2767,-26.0767,-144.4271,-76.7463,159.0968,177.9598,5.2859,170.2812,-1.9986,-10.2767,-26.0767
321,22.359409,-160.5768,-64.7938,-177.5071,178.4089,5.5106,168.1157,-2.2597,-10.3522,-26.1951,-160.5768,-64.7937,-177.5070,178.4088,5.5106,168.1157,-2.2597,-10.3523,-26.1951
322,22.424809,-173.2760,-50.7823,-157.3930,178.8667,5.4088,169.0800,-1.5940,-10.3706,-26.3253,-173.2760,-50.7823,-157.3929,178.8667,5.4088,169.0800,-1.5940,-10.3706,-26.3253
323,22.486552,-173.2760,-50.7823,-157.3930,178.8667,5.4088,169.0800,-1.5940,-10.3706,-26.3253,-173.2760,-50.7823,-157.3929,178.8667,5.4088,169.0800,-1.5940,-10.3706,-26.3253
324,22.550622,-175.1711,-39.0930,-154.1014,177.7503,5.4128,170.2108,-2.1842,-10.3393,-26.1720,-175.1711,-39.0930,-154.1014,177.7503,5.4128,170.2107,-2.1842,-10.3393,-26.1720
325,22.614832,179.5239,-25.1420,-146.5597,178.8746,5.5081,168.0537,-2.3431,-10.3437,-26.2288,179.5239,-25.1420,-146.5597,178.8747,5.5081,168.0537,-2.3431,-10.3437,-26.2288
326,22.678177,179.0338,-8.5297,-143.4697,179.0266,5.4273,169.0072,-2.0264,-10.3320,-26.2151,179.0338,-8.5297,-143.4697,179.0266,5.4274,169.0072,-2.0263,-10.3319,-26.2152
327,22.741661,-179.0390,-4.8816,-150.6349,179.9539,5.4876,167.7320,-2.1459,-10.3212,-26.1747,-179.0391,-4.8816,-150.6349,179.9538,5.4876,167.7319,-2.1458,-10.3211,-26.1748
328,22.787568,176.6286,-2.2711,-160.2771,-179.4501,5.3806,169.0511,-2.6455,-10.3241,-26.1153,176.6286,-2.2710,-160.2771,-179.4500,5.3806,169.0512,-2.6456,-10.3241,-26.1151
329,22.835737,174.5978,-2.0896,-162.4906,-178.4133,5.4562,167.4683,-2.8374,-10.3345,-26.1310,174.5978,-2.0896,-162.4906,-178.4132,5.4561,167.4683,-2.8374,-10.3345,-26.1310
330,22.931181,173.6866,-4.3616,-167.7843,-178.1734,5.2300,168.3711,-3.7233,-10.2828,-25.8760,173.6866,-4.3616,-167.7843,-178.1734,5.2300,168.3711,-3.7233,-10.2828,-25.8760
331,23.028938,174.2861,-4.4340,-168.3695,-178.0177,5.3285,167.1148,-3.9654,-10.2448,-25.7728,174.2861,-4.4340,-168.3695,-178.0177,5.3285,167.1149,-3.9655,-10.2448,-25.7729
332,23.124745,174.3323,-4.1682,-168.4299,-178.2665,5.3126,167.6671,-3.5648,-10.2524,-25.8250,174.3322,-4.1683,-168.4299,-178.2665,5.3125,167.6671,-3.5649,-10.2523,-25.8250
333,23.203878,-176.3950,-3.4905,-166.3956,177.4697,5.3826,171.0065,-2.0370,-10.3134,-26.4578,-176.3949,-3.4905,-166.3956,177.4697,5.3826,171.0065,-2.0370,-10.3134,-26.4578
334,23.269047,-179.7242,-3.1866,-166.8203,-179.8205,5.6849,166.8026,-2.3578,-10.2970,-26.2716,-179.7242,-3.1866,-166.8204,-179.8204,5.6850,166.8026,-2.3578,-10.2970,-26.2717
335,23.320986,-179.7242,-3.1866,-166.8203,-179.8205,5.6849,166.8026,-2.3578,-10.2970,-26.2716,-179.7242,-3.1866,-166.8204,-179.8204,5.6850,166.8026,-2.3578,-10.2970,-26.2717
336,23.378947,-179.0817,-3.2789,-166.5848,179.3777,5.7720,167.9707,-1.7673,-10.2888,-26.3711,-179.0816,-3.2789,-166.5848,179.3777,5.7720,167.9708,-1.7673,-10.2888,-26.3710
337,23.441132,-179.7741,-3.1964,-166.6702,178.9574,5.8183,167.9806,-2.2291,-10.2937,-26.3368,-179.7741,-3.1964,-166.6702,178.9574,5.8184,167.9805,-2.2291,-10.2938,-26.3368
338,23.516945,-179.6349,-3.2520,-166.5942,179.3326,5.8619,167.9217,-2.0766,-10.2870,-26.3742,-179.6349,-3.2521,-166.5942,179.3326,5.8619,167.9218,-2.0767,-10.2870,-26.3741
339,23.569797,-179.4390,-3.2469,-166.5276,177.7302,5.7806,170.7237,-2.0697,-10.2868,-26.3891,-179.4390,-3.2469,-166.5276,177.7302,5.7806,170.7236,-2.0697,-10.2868,-26.3892
340,23.616882,-179.4390,-3.2469,-166.5276,177.7302,5.7806,170.7237,-2.0697,-10.2868,-26.3891,-179.4390,-3.2469,-166.5276,177.7302,5.7806,170.7236,-2.0697,-10.2868,-26.3892
341,23.665552,-179.5343,-3.2626,-166.5400,178.5893,5.8372,168.4467,-2.0099,-10.2717,-26.3967,-179.5343,-3.2626,-166.5400,178.5893,5.8373,168.4468,-2.0099,-10.2717,-26.3967
342,23.728904,-179.4515,-3.2579,-166.5117,177.8496,5.8407,170.1017,-1.9983,-10.2632,-26.3531,-179.4515,-3.2579,-166.5117,177.8495,5.8407,170.1017,-1.9983,-10.2631,-26.3531
343,23.799739,-179.5473,-3.2426,-166.4891,178.6396,5.8638,169.3909,-2.0116,-10.2800,-26.2584,-179.5473,-3.2426,-166.4891,178.6396,5.8638,169.3909,-2.0116,-10.2800,-26.2585
344,23.854640,-179.4664,-3.2407,-166.4130,178.2650,5.8820,169.9206,-1.9958,-10.2925,-26.1686,-179.4663,-3.2407,-166.4130,178.2651,5.8820,169.9206,-1.9959,-10.2925,-26.1686
345,23.918467,-179.5350,-3.2378,-166.0409,178.3459,5.9068,170.4260,-1.9812,-10.3225,-25.9166,-179.5351,-3.2377,-166.0410,178.3458,5.9068,170.4259,-1.9811,-10.3225,-25.9166
346,23.988492,-179.5621,-3.2189,-165.7774,178.3369,5.9582,170.2164,-1.9972,-10.3640,-25.5806,-179.5621,-3.2189,-165.7774,178.3369,5.9582,170.2165,-1.9972,-10.3640,-25.5806
347,24.045848,-179.5275,-3.1940,-165.6085,178.4383,5.9839,170.8012,-1.9929,-10.4144,-25.3444,-179.5275,-3.1940,-165.6085,178.4382,5.9838,170.8012,-1.9928,-10.4144,-25.3444
348,24.097749,-179.5303,-3.1892,-165.5522,178.4276,6.0017,170.5909,-1.9693,-10.4282,-25.2744,-179.5303,-3.1892,-165.5521,178.4275,6.0017,170.5909,-1.9693,-10.4282,-25.2744
349,24.174453,-179.5265,-3.1774,-165.5450,178.4773,6.0184,170.8122,-2.0038,-10.4404,-25.2153,-179.5265,-3.1774,-165.5450,178.4773,6.0183,170.8122,-2.0038,-10.4403,-25.2153
350,24.236376,-179.5286,-3.1727,-165.5599,178.4663,6.0257,170.6466,-1.9941,-10.4441,-25.2305,-179.5286,-3.1728,-165.5599,178.4663,6.0256,170.6467,-1.9941,-10.4441,-25.2305
351,24.285261,-179.3362,-3.1447,-166.9898,178.6343,6.0367,170.3071,-2.1982,-10.5055,-25.2977,-179.3362,-3.1447,-166.9899,178.6343,6.0368,170.3071,-2.1981,-10.5054,-25.2978
352,24.355056,179.7725,-3.0944,-166.3601,179.0006,6.0001,170.5331,-2.3657,-10.5113,-25.3446,179.7725,-3.0944,-166.3601,179.0007,6.0002,170.5331,-2.3657,-10.5113,-25.3446
353,24.426134,178.9041,-3.1478,-165.6211,179.5989,6.0162,169.3833,-2.9240,-10.5385,-25.5098,178.9041,-3.1478,-165.6211,179.5990,6.0163,169.3834,-2.9240,-10.5387,-25.5098
354,24.499997,178.4883,-2.9558,-166.0416,-179.6554,6.0700,168.3507,-3.4365,-10.5779,-25.7372,178.4883,-2.9558,-166.0416,-179.6554,6.0700,168.3507,-3.4365,-10.5779,-25.7371
355,24.569363,178.8536,-2.9189,-166.8156,-179.7130,6.1029,168.4245,-3.6502,-10.6114,-26.0281,178.8536,-2.9190,-166.8156,-179.7131,6.1028,168.4244,-3.6501,-10.6113,-26.0282
356,24.632688,179.1718,-2.9016,-167.7101,-179.3950,6.1507,167.4560,-3.7437,-10.6082,-26.2672,179.1718,-2.9016,-167.7101,-179.3950,6.1508,167.4560,-3.7438,-10.6082,-26.2672
357,24.698379,178.4032,-3.2981,-166.0002,-179.1486,6.1251,167.5009,-3.9083,-10.5789,-26.5522,178.4033,-3.2981,-166.0002,-179.1485,6.1251,167.5008,-3.9084,-10.5789,-26.5522
358,24.745323,177.8291,-3.5812,-165.1725,-178.9239,6.1212,167.5792,-3.9355,-10.5795,-26.6304,177.8291,-3.5811,-165.1725,-178.9239,6.1213,167.5792,-3.9354,-10.5795,-26.6303
359,24.808596,177.3125,-3.9469,-164.8737,-178.7725,6.1324,167.6671,-3.9953,-10.5851,-26.6430,177.3126,-3.9469,-164.8737,-178.7725,6.1325,167.6671,-3.9953,-10.5852,-26.6430
360,24.873098,175.5214,-5.8246,-163.4695,-178.2174,6.2271,167.1881,-4.2309,-10.6434,-26.6301,175.5213,-5.8246,-163.4695,-178.2175,6.2271,167.1881,-4.2309,-10.6434,-26.6302
361,24.951815,176.4396,-7.8193,-163.2791,-178.4140,6.2512,167.3355,-4.2124,-10.6666,-26.5781,176.4396,-7.8192,-163.2791,-178.4140,6.2513,167.3355,-4.2124,-10.6666,-26.5780
362,25.021916,177.1047,-11.3606,-162.7147,-178.5964,6.2829,167.4528,-4.1387,-10.6880,-26.5597,177.1046,-11.3606,-162.7147,-178.5964,6.2828,167.4528,-4.1387,-10.6880,-26.5598
363,25.107186,176.8653,-17.0457,-161.3519,-178.9314,6.2841,168.0374,-4.0170,-10.7124,-26.5501,176.8654,-17.0458,-161.3519,-178.9314,6.2841,168.0374,-4.0169,-10.7125,-26.5501
364,25.170437,174.3409,-29.3289,-159.8986,-179.5407,6.3891,167.8619,-3.9229,-10.7565,-26.4179,174.3409,-29.3289,-159.8986,-179.5407,6.3891,167.8618,-3.9229,-10.7565,-26.4180
365,25.220373,172.0302,-39.0139,-158.6816,179.9953,6.4275,168.1693,-3.8297,-10.7753,-26.4733,172.0302,-39.0139,-158.6816,179.9953,6.4276,168.1692,-3.8297,-10.7753,-26.4734
366,25.265118,171.9567,-43.2451,-159.5925,179.8520,6.4353,168.0557,-3.8409,-10.7827,-26.4835,171.9567,-43.2451,-159.5925,179.8520,6.4353,168.0556,-3.8408,-10.7827,-26.4835
367,25.314138,170.4257,-59.8843,-158.8941,179.0570,6.4098,169.2409,-3.6058,-10.7629,-26.4512,170.4257,-59.8843,-158.8942,179.0570,6.4098,169.2409,-3.6058,-10.7629,-26.4512
368,25.361355,147.4279,-81.4828,-133.4963,-179.8798,6.4237,167.7489,-3.7106,-10.7151,-26.3257,147.4280,-81.4829,-133.4965,-179.8798,6.4237,167.7489,-3.7107,-10.7152,-26.3257
369,25.409009,147.4279,-81.4828,-133.4963,-179.8798,6.4237,167.7489,-3.7106,-10.7151,-26.3257,147.4280,-81.4829,-133.4965,-179.8798,6.4237,167.7489,-3.7107,-10.7152,-26.3257
370,25.470390,14.5337,-70.4802,2.2922,179.9721,6.3847,168.3061,-3.7115,-10.7216,-26.4797,14.5338,-70.4802,2.2922,179.9720,6.3847,168.3061,-3.7114,-10.7216,-26.4798
371,25.549563,9.4681,-42.9128,11.5449,179.5475,6.4013,168.6141,-3.8990,-10.7196,-26.5513,9.4682,-42.9127,11.5449,179.5475,6.4013,168.6142,-3.8990,-10.7196,-26.5511
372,25.613105,7.9712,-14.8147,15.6538,179.9057,6.4154,167.8892,-3.8049,-10.6864,-26.6128,7.9712,-14.8147,15.6538,179.9057,6.4154,167.8892,-3.8048,-10.6864,-26.6128
373,25.690932,7.0467,0.0724,15.6337,179.6436,6.3820,168.5571,-3.6881,-10.6716,-26.7246,7.0468,0.0724,15.6337,179.6436,6.3820,168.5570,-3.6881,-10.6715,-26.7247
374,25.776397,4.9618,5.0971,14.1523,-179.7888,6.3803,168.6906,-3.7009,-10.6653,-26.7906,4.9618,5.0971,14.1523,-179.7888,6.3803,168.6907,-3.7009,-10.6653,-26.7906
375,25.835670,4.6594,7.4016,14.1015,-179.0497,6.4498,167.5609,-3.7903,-10.6810,-26.8336,4.6593,7.4016,14.1015,-179.0497,6.4499,167.5608,-3.7903,-10.6810,-26.8337
376,25.928989,4.5443,5.8358,13.6464,-179.2081,6.4353,167.8835,-3.8140,-10.6882,-26.8440,4.5443,5.8358,13.6465,-179.2081,6.4353,167.8836,-3.8140,-10.6881,-26.8440
377,26.010190,4.2377,2.4885,12.7980,-178.3283,6.4165,167.7506,-3.8743,-10.6678,-26.8480,4.2377,2.4885,12.7980,-178.3283,6.4165,167.7507,-3.8743,-10.6678,-26.8479
