row_idx,time_s,Shoulder_world_roll_deg,Shoulder_world_pitch_deg,Shoulder_world_yaw_deg,Elbow_world_roll_deg,Elbow_world_pitch_deg,Elbow_world_yaw_deg,Wrist_world_roll_deg,Wrist_world_pitch_deg,Wrist_world_yaw_deg,Shoulder_world_from_intrinsic_roll_deg,Shoulder_world_from_intrinsic_pitch_deg,Shoulder_world_from_intrinsic_yaw_deg,Elbow_world_from_intrinsic_roll_deg,Elbow_world_from_intrinsic_pitch_deg,Elbow_world_from_intrinsic_yaw_deg,Wrist_world_from_intrinsic_roll_deg,Wrist_world_from_intrinsic_pitch_deg,Wrist_world_from_intrinsic_yaw_deg
452,7.548028,-0.0336,-0.2150,-0.0269,-0.1037,-4.0023,0.1179,-0.2309,5.7354,-0.2462,-0.0336,-0.2150,-0.0269,-0.1036,-4.0024,0.1180,-0.2308,5.7353,-0.2462
453,7.550986,-0.0336,-0.2145,-0.0260,-0.1104,-3.1512,0.1194,-0.2256,6.0706,-0.2396,-0.0336,-0.2145,-0.0260,-0.1104,-3.1512,0.1194,-0.2255,6.0705,-0.2396
454,7.582917,-0.0343,-0.2140,-0.0260,-0.1173,-2.4533,0.1151,-0.2184,6.3616,-0.2312,-0.0343,-0.2140,-0.0260,-0.1173,-2.4533,0.1151,-0.2184,6.3616,-0.2312
455,7.586310,-0.0334,-0.2137,-0.0263,-0.1227,-2.0091,0.1110,-0.2161,6.6781,-0.2253,-0.0334,-0.2137,-0.0263,-0.1227,-2.0090,0.1110,-0.2161,6.6781,-0.2253
456,7.622185,-0.0323,-0.2138,-0.0252,-0.1291,-1.8459,0.1050,-0.2157,6.9979,-0.2249,-0.0323,-0.2137,-0.0252,-0.1292,-1.8458,0.1050,-0.2157,6.9979,-0.2248
457,7.628115,-0.0330,-0.2149,-0.0248,-0.1322,-1.8440,0.1002,-0.2163,7.2974,-0.2249,-0.0330,-0.2149,-0.0248,-0.1321,-1.8440,0.1002,-0.2162,7.2974,-0.2249
458,7.637107,-0.0327,-0.2157,-0.0244,-0.1319,-1.8410,0.1015,-0.2137,7.5265,-0.2291,-0.0326,-0.2157,-0.0244,-0.1318,-1.8409,0.1015,-0.2137,7.5265,-0.2291
459,7.651894,-0.0330,-0.2162,-0.0229,-0.1295,-1.6636,0.1041,-0.2036,7.6553,-0.2268,-0.0330,-0.2162,-0.0229,-0.1296,-1.6636,0.1042,-0.2037,7.6553,-0.2267
460,7.667024,-0.0332,-0.2169,-0.0232,-0.1296,-1.4709,0.1073,-0.2039,7.8617,-0.2303,-0.0332,-0.2169,-0.0232,-0.1296,-1.4709,0.1073,-0.2039,7.8618,-0.2303
461,7.727835,-0.0324,-0.2169,-0.0220,-0.1304,-1.3360,0.1082,-0.1984,7.9340,-0.2281,-0.0323,-0.2169,-0.0220,-0.1303,-1.3360,0.1083,-0.1984,7.9340,-0.2281
462,7.730349,-0.0322,-0.2173,-0.0218,-0.1306,-1.2189,0.1069,-0.1986,8.0638,-0.2277,-0.0322,-0.2173,-0.0218,-0.1305,-1.2189,0.1068,-0.1987,8.0638,-0.2278
463,7.741440,-0.0326,-0.2172,-0.0210,-0.1322,-1.1279,0.1024,-0.1977,8.2927,-0.2278,-0.0326,-0.2172,-0.0210,-0.1321,-1.1278,0.1024,-0.1977,8.2928,-0.2278
464,7.756600,-0.0333,-0.2172,-0.0212,-0.1346,-1.0888,0.0986,-0.1969,8.4208,-0.2276,-0.0333,-0.2172,-0.0212,-0.1346,-1.0888,0.0986,-0.1969,8.4208,-0.2275
465,7.759389,-0.0344,-0.2181,-0.0216,-0.1362,-1.0243,0.0980,-0.1996,8.5163,-0.2347,-0.0344,-0.2181,-0.0216,-0.1363,-1.0243,0.0980,-0.1996,8.5163,-0.2346
466,7.773570,-0.0335,-0.2189,-0.0203,-0.1341,-0.9228,0.0995,-0.2026,8.5826,-0.2379,-0.0335,-0.2189,-0.0203,-0.1341,-0.9227,0.0995,-0.2027,8.5827,-0.2379
467,7.788448,-0.0336,-0.2173,-0.0203,-0.1333,-0.8928,0.0968,-0.2069,8.6360,-0.2429,-0.0336,-0.2173,-0.0203,-0.1333,-0.8928,0.0968,-0.2068,8.6359,-0.2429
468,7.803538,-0.0345,-0.2171,-0.0210,-0.1351,-0.9261,0.0911,-0.2064,8.7170,-0.2429,-0.0345,-0.2171,-0.0210,-0.1351,-0.9262,0.0911,-0.2063,8.7170,-0.2429
469,7.818704,-0.0350,-0.2180,-0.0218,-0.1354,-0.9036,0.0907,-0.2025,8.8118,-0.2390,-0.0350,-0.2179,-0.0218,-0.1355,-0.9035,0.0907,-0.2026,8.8118,-0.2390
470,7.848795,-0.0348,-0.2170,-0.0211,-0.1342,-0.8866,0.0900,-0.2058,8.8734,-0.2418,-0.0348,-0.2170,-0.0211,-0.1342,-0.8866,0.0899,-0.2059,8.8734,-0.2418
471,7.851661,-0.0353,-0.2169,-0.0215,-0.1312,-0.8812,0.0924,-0.2179,8.8763,-0.2439,-0.0352,-0.2169,-0.0215,-0.1312,-0.8812,0.0923,-0.2178,8.8763,-0.2439
472,7.878638,-0.0339,-0.2160,-0.0219,-0.1328,-0.9025,0.0895,-0.2217,8.7540,-0.2448,-0.0339,-0.2160,-0.0219,-0.1328,-0.9025,0.0895,-0.2218,8.7541,-0.2447
473,7.884537,-0.0333,-0.2163,-0.0221,-0.1342,-1.0684,0.0843,-0.2296,8.5105,-0.2469,-0.0333,-0.2163,-0.0221,-0.1342,-1.0685,0.0843,-0.2296,8.5105,-0.2469
474,7.918533,-0.0330,-0.2168,-0.0222,-0.1315,-1.4488,0.0792,-0.2277,8.2848,-0.2434,-0.0329,-0.2167,-0.0222,-0.1315,-1.4488,0.0792,-0.2277,8.2848,-0.2435
475,7.921883,-0.0335,-0.2175,-0.0223,-0.1315,-1.7750,0.0754,-0.2249,7.9811,-0.2393,-0.0335,-0.2175,-0.0223,-0.1315,-1.7750,0.0754,-0.2249,7.9811,-0.2394
476,7.951749,-0.0336,-0.2181,-0.0219,-0.1321,-1.8250,0.0783,-0.2214,7.7152,-0.2381,-0.0336,-0.2181,-0.0219,-0.1321,-1.8250,0.0783,-0.2214,7.7153,-0.2382
477,7.954827,-0.0323,-0.2177,-0.0230,-0.1302,-1.7617,0.0833,-0.2186,7.6037,-0.2407,-0.0323,-0.2177,-0.0230,-0.1302,-1.7617,0.0833,-0.2185,7.6037,-0.2407
478,7.967578,-0.0314,-0.2168,-0.0219,-0.1276,-1.6591,0.0859,-0.2125,7.5711,-0.2448,-0.0313,-0.2168,-0.0219,-0.1276,-1.6591,0.0858,-0.2125,7.5712,-0.2448
479,7.998713,-0.0299,-0.2171,-0.0229,-0.1249,-1.5510,0.0942,-0.2093,7.4726,-0.2445,-0.0299,-0.2171,-0.0229,-0.1249,-1.5511,0.0942,-0.2094,7.4726,-0.2445
480,8.001697,-0.0291,-0.2167,-0.0225,-0.1246,-1.4316,0.1011,-0.2072,7.1433,-0.2444,-0.0291,-0.2167,-0.0225,-0.1246,-1.4315,0.1011,-0.2072,7.1433,-0.2445
481,8.027622,-0.0298,-0.2174,-0.0222,-0.1261,-1.2919,0.1002,-0.2129,6.6882,-0.2472,-0.0298,-0.2174,-0.0222,-0.1261,-1.2918,0.1002,-0.2129,6.6882,-0.2472
482,8.033912,-0.0300,-0.2175,-0.0228,-0.1290,-1.2157,0.0968,-0.2133,6.3051,-0.2410,-0.0300,-0.2175,-0.0228,-0.1290,-1.2156,0.0968,-0.2133,6.3050,-0.2409
483,8.064706,-0.0296,-0.2186,-0.0240,-0.1306,-1.2186,0.0982,-0.2121,6.1521,-0.2412,-0.0296,-0.2185,-0.0240,-0.1306,-1.2185,0.0982,-0.2121,6.1522,-0.2412
484,8.073870,-0.0296,-0.2204,-0.0237,-0.1314,-1.1314,0.0996,-0.2095,6.0809,-0.2418,-0.0296,-0.2204,-0.0237,-0.1314,-1.1314,0.0997,-0.2095,6.0809,-0.2416
485,8.088722,-0.0281,-0.2213,-0.0243,-0.1333,-0.9396,0.0989,-0.2013,5.9987,-0.2376,-0.0281,-0.2213,-0.0243,-0.1333,-0.9395,0.0989,-0.2013,5.9987,-0.2376
486,8.107376,-0.0285,-0.2214,-0.0241,-0.1389,-0.7809,0.0973,-0.1960,5.9074,-0.2321,-0.0285,-0.2214,-0.0241,-0.1390,-0.7809,0.0974,-0.1960,5.9074,-0.2320
487,8.155751,-0.0276,-0.2223,-0.0245,-0.1399,-0.6814,0.0957,-0.1940,5.7459,-0.2338,-0.0276,-0.2223,-0.0245,-0.1399,-0.6814,0.0957,-0.1940,5.7459,-0.2338
488,8.158978,-0.0267,-0.2211,-0.0246,-0.1407,-0.6045,0.0976,-0.2077,5.3904,-0.2411,-0.0267,-0.2211,-0.0246,-0.1406,-0.6045,0.0976,-0.2076,5.3903,-0.2411
489,8.161973,-0.0269,-0.2211,-0.0247,-0.1399,-0.4968,0.1043,-0.2162,4.9387,-0.2424,-0.0269,-0.2211,-0.0247,-0.1399,-0.4969,0.1043,-0.2162,4.9386,-0.2423
490,8.176894,-0.0271,-0.2220,-0.0253,-0.1379,-0.3363,0.1104,-0.2218,4.5138,-0.2462,-0.0271,-0.2220,-0.0253,-0.1378,-0.3364,0.1105,-0.2218,4.5137,-0.2461
491,8.185757,-0.0263,-0.2219,-0.0253,-0.1370,-0.0731,0.1132,-0.2251,4.1224,-0.2524,-0.0263,-0.2219,-0.0253,-0.1371,-0.0731,0.1132,-0.2251,4.1224,-0.2523
492,8.206821,-0.0273,-0.2233,-0.0248,-0.1392,0.1388,0.1133,-0.2287,3.7193,-0.2574,-0.0273,-0.2232,-0.0248,-0.1393,0.1388,0.1132,-0.2287,3.7193,-0.2575
493,8.221677,-0.0263,-0.2237,-0.0243,-0.1432,0.2440,0.1102,-0.2320,3.3334,-0.2601,-0.0263,-0.2237,-0.0243,-0.1432,0.2439,0.1103,-0.2321,3.3333,-0.2601
494,8.254440,-0.0258,-0.2234,-0.0241,-0.1448,0.3037,0.1089,-0.2297,3.0980,-0.2630,-0.0258,-0.2234,-0.0241,-0.1448,0.3036,0.1089,-0.2297,3.0979,-0.2630
495,8.257727,-0.0255,-0.2215,-0.0241,-0.1453,0.3608,0.1121,-0.2299,2.9397,-0.2670,-0.0255,-0.2215,-0.0241,-0.1452,0.3607,0.1121,-0.2298,2.9396,-0.2670
496,8.281890,-0.0241,-0.2208,-0.0243,-0.1430,0.4773,0.1146,-0.2282,2.8655,-0.2616,-0.0241,-0.2208,-0.0243,-0.1430,0.4772,0.1146,-0.2282,2.8654,-0.2616
497,8.296958,-0.0247,-0.2186,-0.0235,-0.1445,0.6273,0.1158,-0.2412,2.5820,-0.2688,-0.0247,-0.2186,-0.0235,-0.1445,0.6272,0.1157,-0.2412,2.5820,-0.2689
498,8.300256,-0.0243,-0.2171,-0.0233,-0.1468,0.7744,0.1172,-0.2515,2.1219,-0.2735,-0.0243,-0.2171,-0.0233,-0.1468,0.7745,0.1172,-0.2515,2.1219,-0.2735
499,8.326830,-0.0238,-0.2173,-0.0227,-0.1474,0.9051,0.1184,-0.2616,1.5837,-0.2773,-0.0238,-0.2173,-0.0227,-0.1474,0.9052,0.1184,-0.2616,1.5837,-0.2772
500,8.335705,-0.0240,-0.2172,-0.0228,-0.1493,1.0435,0.1193,-0.2664,1.0064,-0.2801,-0.0240,-0.2172,-0.0228,-0.1493,1.0436,0.1194,-0.2664,1.0064,-0.2800
501,8.356596,-0.0241,-0.2179,-0.0214,-0.1522,1.2322,0.1202,-0.2694,0.2220,-0.2794,-0.0241,-0.2179,-0.0214,-0.1522,1.2323,0.1201,-0.2694,0.2221,-0.2795
502,8.371762,-0.0227,-0.2184,-0.0201,-0.1527,1.4690,0.1223,-0.2700,-0.3248,-0.2788,-0.0227,-0.2184,-0.0201,-0.1528,1.4691,0.1223,-0.2701,-0.3247,-0.2788
503,8.396259,-0.0229,-0.2196,-0.0198,-0.1551,1.9857,0.1239,-0.2735,-0.8253,-0.2787,-0.0229,-0.2195,-0.0198,-0.1550,1.9858,0.1240,-0.2734,-0.8252,-0.2786
504,8.401805,-0.0248,-0.2193,-0.0203,-0.1631,2.6380,0.1199,-0.2779,-1.0916,-0.2774,-0.0248,-0.2193,-0.0203,-0.1630,2.6380,0.1199,-0.2778,-1.0916,-0.2774
505,8.425778,-0.0246,-0.2200,-0.0201,-0.1690,3.0245,0.1196,-0.2854,-1.3274,-0.2802,-0.0246,-0.2200,-0.0201,-0.1689,3.0245,0.1195,-0.2854,-1.3274,-0.2802
506,8.448794,-0.0247,-0.2193,-0.0213,-0.1705,3.1586,0.1207,-0.2874,-1.3914,-0.2817,-0.0247,-0.2193,-0.0213,-0.1705,3.1586,0.1207,-0.2874,-1.3913,-0.2816
507,8.469740,-0.0247,-0.2186,-0.0208,-0.1704,3.1716,0.1221,-0.2868,-1.3845,-0.2866,-0.0246,-0.2186,-0.0208,-0.1704,3.1716,0.1222,-0.2868,-1.3845,-0.2865
508,8.478880,-0.0252,-0.2183,-0.0210,-0.1712,3.1737,0.1207,-0.2840,-1.3720,-0.2938,-0.0252,-0.2183,-0.0210,-0.1713,3.1737,0.1207,-0.2842,-1.3720,-0.2938
509,8.489336,-0.0254,-0.2179,-0.0215,-0.1718,3.1775,0.1194,-0.2819,-1.3597,-0.2963,-0.0254,-0.2179,-0.0215,-0.1719,3.1775,0.1194,-0.2819,-1.3597,-0.2964
510,8.507589,-0.0261,-0.2182,-0.0218,-0.1713,3.1771,0.1184,-0.2676,-1.3126,-0.2885,-0.0260,-0.2182,-0.0218,-0.1712,3.1771,0.1184,-0.2676,-1.3127,-0.2885
511,8.522727,-0.0267,-0.2188,-0.0215,-0.1715,3.1771,0.1181,-0.2616,-1.2946,-0.2885,-0.0267,-0.2188,-0.0215,-0.1715,3.1771,0.1180,-0.2615,-1.2946,-0.2885
512,8.567753,-0.0257,-0.2190,-0.0214,-0.1727,3.2622,0.1181,-0.2583,-1.2955,-0.2874,-0.0257,-0.2189,-0.0214,-0.1727,3.2622,0.1182,-0.2583,-1.2955,-0.2874
513,8.571140,-0.0263,-0.2187,-0.0211,-0.1752,3.6457,0.1161,-0.2522,-1.3090,-0.2773,-0.0263,-0.2187,-0.0211,-0.1752,3.6457,0.1161,-0.2522,-1.3090,-0.2774
514,8.573870,-0.0270,-0.2181,-0.0210,-0.1765,3.7269,0.1154,-0.2503,-1.3646,-0.2726,-0.0269,-0.2181,-0.0210,-0.1765,3.7269,0.1154,-0.2503,-1.3646,-0.2726
515,8.596616,-0.0269,-0.2170,-0.0214,-0.1765,3.9402,0.1126,-0.2529,-1.4116,-0.2696,-0.0269,-0.2170,-0.0214,-0.1765,3.9402,0.1126,-0.2531,-1.4116,-0.2696
516,8.611751,-0.0256,-0.2167,-0.0217,-0.1759,4.1751,0.1118,-0.2578,-1.4204,-0.2698,-0.0256,-0.2167,-0.0217,-0.1759,4.1750,0.1118,-0.2578,-1.4205,-0.2698
517,8.628687,-0.0244,-0.2163,-0.0213,-0.1797,4.1953,0.1125,-0.2631,-1.4193,-0.2763,-0.0244,-0.2163,-0.0213,-0.1798,4.1952,0.1125,-0.2632,-1.4193,-0.2763
518,8.632040,-0.0231,-0.2159,-0.0225,-0.1807,4.1965,0.1146,-0.2643,-1.4137,-0.2830,-0.0231,-0.2158,-0.0225,-0.1807,4.1966,0.1147,-0.2643,-1.4136,-0.2830
519,8.674057,-0.0231,-0.2165,-0.0218,-0.1814,4.1981,0.1164,-0.2676,-1.4035,-0.2904,-0.0230,-0.2165,-0.0218,-0.1813,4.1981,0.1164,-0.2676,-1.4034,-0.2904
520,8.683909,-0.0231,-0.2155,-0.0225,-0.1816,4.1982,0.1171,-0.2687,-1.3480,-0.2914,-0.0231,-0.2155,-0.0225,-0.1816,4.1982,0.1170,-0.2687,-1.3480,-0.2915
521,8.686922,-0.0225,-0.2152,-0.0216,-0.1824,4.1955,0.1136,-0.2694,-1.2700,-0.2943,-0.0225,-0.2151,-0.0216,-0.1825,4.1956,0.1135,-0.2695,-1.2700,-0.2943
522,8.701667,-0.0217,-0.2153,-0.0216,-0.1836,4.1889,0.1092,-0.2678,-1.2385,-0.2945,-0.0217,-0.2153,-0.0216,-0.1836,4.1889,0.1093,-0.2678,-1.2384,-0.2944
523,8.717072,-0.0228,-0.2160,-0.0221,-0.1872,4.1828,0.1026,-0.2593,-1.2404,-0.2845,-0.0228,-0.2160,-0.0221,-0.1873,4.1827,0.1026,-0.2593,-1.2404,-0.2845
524,8.746845,-0.0230,-0.2159,-0.0208,-0.1931,4.1776,0.0947,-0.2422,-1.2457,-0.2620,-0.0230,-0.2159,-0.0208,-0.1930,4.1776,0.0946,-0.2422,-1.2457,-0.2620
525,8.749948,-0.0236,-0.2144,-0.0200,-0.1971,4.1745,0.0919,-0.2375,-1.2492,-0.2527,-0.0236,-0.2144,-0.0200,-0.1971,4.1745,0.0919,-0.2375,-1.2492,-0.2527
526,8.778435,-0.0234,-0.2135,-0.0215,-0.2002,4.1719,0.0892,-0.2343,-1.2480,-0.2492,-0.0233,-0.2135,-0.0215,-0.2002,4.1719,0.0893,-0.2343,-1.2481,-0.2492
527,8.782175,-0.0227,-0.2133,-0.0234,-0.1960,4.1725,0.0932,-0.2332,-1.2434,-0.2509,-0.0226,-0.2133,-0.0234,-0.1960,4.1725,0.0932,-0.2332,-1.2434,-0.2508
528,8.809245,-0.0220,-0.2141,-0.0224,-0.1934,4.1721,0.0959,-0.2325,-1.2369,-0.2521,-0.0220,-0.2141,-0.0224,-0.1935,4.1721,0.0958,-0.2325,-1.2369,-0.2522
529,8.825211,-0.0215,-0.2153,-0.0217,-0.1953,4.1691,0.0921,-0.2295,-1.2273,-0.2524,-0.0215,-0.2153,-0.0217,-0.1953,4.1691,0.0921,-0.2294,-1.2274,-0.2525
530,8.837181,-0.0386,-0.2147,-0.0246,-0.1980,4.1640,0.0853,-0.2244,-1.1428,-0.2421,-0.0386,-0.2147,-0.0246,-0.1980,4.1639,0.0852,-0.2244,-1.1429,-0.2421
531,8.877749,-0.0400,-0.2154,-0.0239,-0.1991,4.1545,0.0823,-0.2259,-0.9775,-0.2387,-0.0400,-0.2154,-0.0239,-0.1991,4.1545,0.0824,-0.2259,-0.9775,-0.2386
532,8.880725,-0.0395,-0.2167,-0.0233,-0.1968,4.0763,0.0844,-0.2262,-0.7690,-0.2330,-0.0394,-0.2167,-0.0233,-0.1967,4.0763,0.0844,-0.2262,-0.7689,-0.2331
533,8.898992,-0.0391,-0.2162,-0.0222,-0.1985,4.0397,0.0818,-0.2254,-0.5656,-0.2301,-0.0391,-0.2162,-0.0222,-0.1985,4.0397,0.0819,-0.2254,-0.5657,-0.2300
534,8.904966,-0.0389,-0.2161,-0.0231,-0.1992,3.7271,0.0809,-0.2223,-0.4038,-0.2272,-0.0389,-0.2161,-0.0231,-0.1992,3.7272,0.0809,-0.2223,-0.4038,-0.2272
535,8.927055,-0.0412,-0.2157,-0.0236,-0.1934,3.5256,0.0755,-0.2178,-0.2640,-0.2243,-0.0412,-0.2156,-0.0236,-0.1934,3.5256,0.0755,-0.2178,-0.2640,-0.2243
536,8.929798,-0.0403,-0.2158,-0.0231,-0.1905,3.5128,0.0751,-0.2104,-0.1434,-0.2217,-0.0403,-0.2158,-0.0231,-0.1905,3.5127,0.0752,-0.2104,-0.1435,-0.2216
537,8.974395,-0.0386,-0.2166,-0.0242,-0.1919,3.5165,0.0764,-0.2071,-0.0469,-0.2187,-0.0386,-0.2166,-0.0242,-0.1920,3.5164,0.0765,-0.2070,-0.0470,-0.2187
538,8.977345,-0.0394,-0.2159,-0.0239,-0.1919,3.5185,0.0787,-0.2033,-0.0278,-0.2146,-0.0394,-0.2159,-0.0239,-0.1918,3.5184,0.0787,-0.2032,-0.0278,-0.2146
539,8.989544,-0.0397,-0.2159,-0.0238,-0.1923,3.5183,0.0810,-0.1963,-0.0152,-0.2060,-0.0397,-0.2159,-0.0238,-0.1923,3.5182,0.0810,-0.1963,-0.0152,-0.2060
540,9.010166,-0.0401,-0.2159,-0.0236,-0.1932,3.5184,0.0821,-0.1899,-0.0316,-0.1971,-0.0401,-0.2159,-0.0236,-0.1932,3.5185,0.0821,-0.1900,-0.0316,-0.1971
541,9.017758,-0.0423,-0.2156,-0.0234,-0.1945,3.5173,0.0816,-0.1903,-0.0315,-0.1963,-0.0423,-0.2156,-0.0234,-0.1945,3.5174,0.0816,-0.1903,-0.0315,-0.1963
542,9.054086,-0.0421,-0.2154,-0.0234,-0.1952,3.5176,0.0826,-0.1867,-0.0306,-0.1936,-0.0421,-0.2154,-0.0234,-0.1951,3.5176,0.0826,-0.1867,-0.0307,-0.1937
543,9.057355,-0.0416,-0.2158,-0.0240,-0.1950,3.5179,0.0838,-0.1824,-0.0283,-0.1889,-0.0416,-0.2158,-0.0240,-0.1950,3.5180,0.0838,-0.1824,-0.0282,-0.1889
544,9.092633,-0.0423,-0.2165,-0.0243,-0.1959,3.5173,0.0850,-0.1784,-0.0181,-0.1865,-0.0422,-0.2165,-0.0243,-0.1958,3.5173,0.0850,-0.1784,-0.0181,-0.1866
545,9.107488,-0.0424,-0.2163,-0.0242,-0.1968,3.5182,0.0845,-0.1833,0.0026,-0.1875,-0.0424,-0.2162,-0.0242,-0.1969,3.5183,0.0844,-0.1833,0.0026,-0.1875
546,9.111409,-0.0433,-0.2149,-0.0241,-0.1980,3.5191,0.0828,-0.1869,0.0031,-0.1889,-0.0433,-0.2149,-0.0241,-0.1981,3.5191,0.0827,-0.1869,0.0032,-0.1890
547,9.122542,-0.0440,-0.2149,-0.0239,-0.1981,3.5180,0.0826,-0.1930,-0.0014,-0.1898,-0.0440,-0.2149,-0.0239,-0.1981,3.5180,0.0825,-0.1929,-0.0015,-0.1899
548,9.137846,-0.0446,-0.2160,-0.0243,-0.1987,3.5159,0.0834,-0.2017,-0.0095,-0.1975,-0.0446,-0.2160,-0.0243,-0.1987,3.5159,0.0834,-0.2017,-0.0095,-0.1975
549,9.152376,-0.0446,-0.2169,-0.0240,-0.1975,3.5162,0.0869,-0.2059,-0.0101,-0.2014,-0.0446,-0.2169,-0.0240,-0.1975,3.5162,0.0869,-0.2058,-0.0101,-0.2014
550,9.166750,-0.0435,-0.2162,-0.0240,-0.1987,3.5114,0.0892,-0.2041,-0.0127,-0.1975,-0.0435,-0.2162,-0.0240,-0.1988,3.5115,0.0891,-0.2042,-0.0127,-0.1975
551,9.198264,-0.0429,-0.2168,-0.0233,-0.2004,3.4136,0.0970,-0.2051,-0.0159,-0.1961,-0.0429,-0.2168,-0.0233,-0.2005,3.4135,0.0970,-0.2051,-0.0160,-0.1961
552,9.201030,-0.0424,-0.2157,-0.0224,-0.1958,3.5401,0.1060,-0.2050,-0.0166,-0.1945,-0.0424,-0.2157,-0.0224,-0.1959,3.5400,0.1061,-0.2050,-0.0167,-0.1944
553,9.228003,-0.0423,-0.2153,-0.0240,-0.1987,3.6024,0.1047,-0.1997,-0.0173,-0.1938,-0.0423,-0.2153,-0.0240,-0.1986,3.6024,0.1047,-0.1996,-0.0173,-0.1937
554,9.236678,-0.0412,-0.2162,-0.0231,-0.2018,3.6000,0.1021,-0.1943,-0.0194,-0.1966,-0.0412,-0.2162,-0.0231,-0.2019,3.6000,0.1021,-0.1944,-0.0194,-0.1966
555,9.257948,-0.0403,-0.2169,-0.0241,-0.2004,3.6015,0.1037,-0.1904,-0.0284,-0.1949,-0.0403,-0.2169,-0.0241,-0.2004,3.6014,0.1037,-0.1904,-0.0284,-0.1949
556,9.263882,-0.0408,-0.2171,-0.0253,-0.1998,3.6019,0.1053,-0.1867,-0.0911,-0.1918,-0.0408,-0.2171,-0.0253,-0.1997,3.6020,0.1053,-0.1866,-0.0910,-0.1918
557,9.302097,-0.0422,-0.2171,-0.0248,-0.2027,3.5974,0.0996,-0.1819,-0.1674,-0.1858,-0.0422,-0.2171,-0.0248,-0.2028,3.5973,0.0996,-0.1819,-0.1674,-0.1859
558,9.304963,-0.0431,-0.2174,-0.0241,-0.2058,3.5864,0.0884,-0.1800,-0.2207,-0.1799,-0.0431,-0.2174,-0.0241,-0.2058,3.5864,0.0884,-0.1800,-0.2207,-0.1800
559,9.316962,-0.0431,-0.2182,-0.0244,-0.2067,3.5798,0.0827,-0.1863,-0.2234,-0.1810,-0.0431,-0.2181,-0.0244,-0.2066,3.5798,0.0828,-0.1862,-0.2234,-0.1809
560,9.349157,-0.0424,-0.2193,-0.0244,-0.2043,3.5767,0.0817,-0.1895,-0.2206,-0.1796,-0.0424,-0.2193,-0.0244,-0.2043,3.5767,0.0816,-0.1894,-0.2206,-0.1797
561,9.352200,-0.0423,-0.2213,-0.0248,-0.2021,3.5738,0.0817,-0.1792,-0.2187,-0.1733,-0.0423,-0.2212,-0.0248,-0.2021,3.5738,0.0817,-0.1791,-0.2187,-0.1733
562,9.376563,-0.0432,-0.2204,-0.0255,-0.1991,3.5654,0.0791,-0.1831,-0.2056,-0.1760,-0.0432,-0.2204,-0.0255,-0.1991,3.5654,0.0791,-0.1831,-0.2056,-0.1760
563,9.393297,-0.0429,-0.2204,-0.0255,-0.1957,3.4791,0.0827,-0.1840,-0.2051,-0.1765,-0.0429,-0.2203,-0.0255,-0.1956,3.4791,0.0827,-0.1839,-0.2051,-0.1765
564,9.407964,-0.0434,-0.2198,-0.0253,-0.1957,3.4150,0.0916,-0.1856,-0.2052,-0.1772,-0.0434,-0.2198,-0.0253,-0.1957,3.4150,0.0917,-0.1856,-0.2052,-0.1772
565,9.413888,-0.0441,-0.2197,-0.0260,-0.1987,3.4162,0.0928,-0.1868,-0.2042,-0.1783,-0.0441,-0.2197,-0.0260,-0.1987,3.4162,0.0927,-0.1869,-0.2042,-0.1783
566,9.438995,-0.0435,-0.2203,-0.0262,-0.1995,3.4162,0.0924,-0.1873,-0.2045,-0.1786,-0.0435,-0.2202,-0.0262,-0.1995,3.4162,0.0924,-0.1873,-0.2045,-0.1787
567,9.450873,-0.0436,-0.2212,-0.0258,-0.2007,3.4146,0.0920,-0.1869,-0.2057,-0.1797,-0.0436,-0.2212,-0.0258,-0.2007,3.4145,0.0919,-0.1869,-0.2058,-0.1797
568,9.468994,-0.0443,-0.2223,-0.0255,-0.2001,3.4142,0.0926,-0.1867,-0.2066,-0.1796,-0.0443,-0.2223,-0.0255,-0.2001,3.4141,0.0926,-0.1867,-0.2067,-0.1796
569,9.504340,-0.0428,-0.2235,-0.0271,-0.1986,3.4137,0.0930,-0.1861,-0.2069,-0.1787,-0.0428,-0.2235,-0.0271,-0.1987,3.4137,0.0929,-0.1862,-0.2069,-0.1788
570,9.507168,-0.0429,-0.2237,-0.0275,-0.1995,3.4119,0.0941,-0.1871,-0.2076,-0.1788,-0.0429,-0.2237,-0.0275,-0.1996,3.4119,0.0941,-0.1871,-0.2076,-0.1788
571,9.534287,-0.0433,-0.2241,-0.0265,-0.2006,3.4122,0.0947,-0.1894,-0.2086,-0.1753,-0.0433,-0.2241,-0.0265,-0.2007,3.4121,0.0947,-0.1895,-0.2087,-0.1754
572,9.564446,-0.0430,-0.2247,-0.0263,-0.2021,3.4111,0.0958,-0.1923,-0.2078,-0.1736,-0.0430,-0.2247,-0.0263,-0.2020,3.4111,0.0958,-0.1923,-0.2078,-0.1737
573,9.567310,-0.0437,-0.2261,-0.0254,-0.2051,3.4128,0.0967,-0.1936,-0.2067,-0.1721,-0.0437,-0.2261,-0.0254,-0.2051,3.4127,0.0967,-0.1936,-0.2067,-0.1720
574,9.602187,-0.0445,-0.2265,-0.0246,-0.2078,3.4127,0.0967,-0.1957,-0.2062,-0.1695,-0.0445,-0.2265,-0.0246,-0.2078,3.4127,0.0968,-0.1957,-0.2061,-0.1695
